idSite,SiteName,DateTime,Observed
12b_MARGATE_PILE,Margate Pile,2017-01-04 23:10:00,1.851
12b_MARGATE_PILE,Margate Pile,2017-01-04 23:20:00,1.938
12b_MARGATE_PILE,Margate Pile,2017-01-04 23:30:00,2.028
12b_MARGATE_PILE,Margate Pile,2017-01-04 23:40:00,2.119
12b_MARGATE_PILE,Margate Pile,2017-01-04 23:50:00,2.211
12b_MARGATE_PILE,Margate Pile,2017-01-05 00:00:00,2.337
12b_MARGATE_PILE,Margate Pile,2017-01-05 00:10:00,2.404
12b_MARGATE_PILE,Margate Pile,2017-01-05 00:20:00,2.521
12b_MARGATE_PILE,Margate Pile,2017-01-05 00:30:00,2.619
12b_MARGATE_PILE,Margate Pile,2017-01-05 00:40:00,2.735
12b_MARGATE_PILE,Margate Pile,2017-01-05 00:50:00,2.857
12b_MARGATE_PILE,Margate Pile,2017-01-05 01:00:00,2.957
12b_MARGATE_PILE,Margate Pile,2017-01-05 01:10:00,3.086
12b_MARGATE_PILE,Margate Pile,2017-01-05 01:20:00,3.197
12b_MARGATE_PILE,Margate Pile,2017-01-05 01:30:00,3.322
12b_MARGATE_PILE,Margate Pile,2017-01-05 01:40:00,3.443
12b_MARGATE_PILE,Margate Pile,2017-01-05 01:50:00,3.574
12b_MARGATE_PILE,Margate Pile,2017-01-05 02:00:00,3.68
12b_MARGATE_PILE,Margate Pile,2017-01-05 02:10:00,3.789
12b_MARGATE_PILE,Margate Pile,2017-01-05 02:20:00,3.913
12b_MARGATE_PILE,Margate Pile,2017-01-05 02:30:00,4.058
12b_MARGATE_PILE,Margate Pile,2017-01-05 02:40:00,4.13
12b_MARGATE_PILE,Margate Pile,2017-01-05 02:50:00,4.204
12b_MARGATE_PILE,Margate Pile,2017-01-05 03:00:00,4.29
12b_MARGATE_PILE,Margate Pile,2017-01-05 03:10:00,4.365
12b_MARGATE_PILE,Margate Pile,2017-01-05 03:20:00,4.401
12b_MARGATE_PILE,Margate Pile,2017-01-05 03:30:00,4.436
12b_MARGATE_PILE,Margate Pile,2017-01-05 03:40:00,4.473
12b_MARGATE_PILE,Margate Pile,2017-01-05 03:50:00,4.493
12b_MARGATE_PILE,Margate Pile,2017-01-05 04:00:00,4.478
12b_MARGATE_PILE,Margate Pile,2017-01-05 04:10:00,4.489
12b_MARGATE_PILE,Margate Pile,2017-01-05 04:20:00,4.479
12b_MARGATE_PILE,Margate Pile,2017-01-05 04:30:00,4.445
12b_MARGATE_PILE,Margate Pile,2017-01-05 04:40:00,4.382
12b_MARGATE_PILE,Margate Pile,2017-01-05 04:50:00,4.294
12b_MARGATE_PILE,Margate Pile,2017-01-05 05:00:00,4.239
12b_MARGATE_PILE,Margate Pile,2017-01-05 05:10:00,4.157
12b_MARGATE_PILE,Margate Pile,2017-01-05 05:20:00,4.043
12b_MARGATE_PILE,Margate Pile,2017-01-05 05:30:00,3.932
12b_MARGATE_PILE,Margate Pile,2017-01-05 05:40:00,3.8
12b_MARGATE_PILE,Margate Pile,2017-01-05 05:50:00,3.667
12b_MARGATE_PILE,Margate Pile,2017-01-05 06:00:00,3.506
12b_MARGATE_PILE,Margate Pile,2017-01-05 06:10:00,3.351
12b_MARGATE_PILE,Margate Pile,2017-01-05 06:20:00,3.196
12b_MARGATE_PILE,Margate Pile,2017-01-05 06:30:00,3.035
12b_MARGATE_PILE,Margate Pile,2017-01-05 06:40:00,2.88
12b_MARGATE_PILE,Margate Pile,2017-01-05 06:50:00,2.717
12b_MARGATE_PILE,Margate Pile,2017-01-05 07:00:00,2.555
12b_MARGATE_PILE,Margate Pile,2017-01-05 07:10:00,2.41
12b_MARGATE_PILE,Margate Pile,2017-01-05 07:20:00,2.255
12b_MARGATE_PILE,Margate Pile,2017-01-05 07:30:00,2.108
12b_MARGATE_PILE,Margate Pile,2017-01-05 07:40:00,1.964
12b_MARGATE_PILE,Margate Pile,2017-01-05 07:50:00,1.838
12b_MARGATE_PILE,Margate Pile,2017-01-05 08:00:00,1.72
12b_MARGATE_PILE,Margate Pile,2017-01-05 08:10:00,1.604
12b_MARGATE_PILE,Margate Pile,2017-01-05 08:20:00,1.493
12b_MARGATE_PILE,Margate Pile,2017-01-05 08:30:00,1.385
12b_MARGATE_PILE,Margate Pile,2017-01-05 08:40:00,1.289
12b_MARGATE_PILE,Margate Pile,2017-01-05 08:50:00,1.187
12b_MARGATE_PILE,Margate Pile,2017-01-05 09:00:00,1.106
12b_MARGATE_PILE,Margate Pile,2017-01-05 09:10:00,1.034
12b_MARGATE_PILE,Margate Pile,2017-01-05 09:20:00,0.955
12b_MARGATE_PILE,Margate Pile,2017-01-05 09:30:00,0.899
12b_MARGATE_PILE,Margate Pile,2017-01-05 09:40:00,0.849
12b_MARGATE_PILE,Margate Pile,2017-01-05 09:50:00,0.804
12b_MARGATE_PILE,Margate Pile,2017-01-05 10:00:00,0.769
12b_MARGATE_PILE,Margate Pile,2017-01-05 10:10:00,0.741
12b_MARGATE_PILE,Margate Pile,2017-01-05 10:20:00,0.724
12b_MARGATE_PILE,Margate Pile,2017-01-05 10:30:00,0.716
12b_MARGATE_PILE,Margate Pile,2017-01-05 10:40:00,0.712
12b_MARGATE_PILE,Margate Pile,2017-01-05 10:50:00,0.725
12b_MARGATE_PILE,Margate Pile,2017-01-05 11:00:00,0.752
12b_MARGATE_PILE,Margate Pile,2017-01-05 11:10:00,0.775
12b_MARGATE_PILE,Margate Pile,2017-01-05 11:20:00,0.826
12b_MARGATE_PILE,Margate Pile,2017-01-05 11:30:00,0.874
12b_MARGATE_PILE,Margate Pile,2017-01-05 11:40:00,0.946
12b_MARGATE_PILE,Margate Pile,2017-01-05 11:50:00,1.012
12b_MARGATE_PILE,Margate Pile,2017-01-05 12:00:00,1.092
12b_MARGATE_PILE,Margate Pile,2017-01-05 12:10:00,1.192
12b_MARGATE_PILE,Margate Pile,2017-01-05 12:20:00,1.29
12b_MARGATE_PILE,Margate Pile,2017-01-05 12:30:00,1.411
12b_MARGATE_PILE,Margate Pile,2017-01-05 12:40:00,1.524
12b_MARGATE_PILE,Margate Pile,2017-01-05 12:50:00,1.647
12b_MARGATE_PILE,Margate Pile,2017-01-05 13:00:00,1.769
12b_MARGATE_PILE,Margate Pile,2017-01-05 13:10:00,1.914
12b_MARGATE_PILE,Margate Pile,2017-01-05 13:20:00,2.054
12b_MARGATE_PILE,Margate Pile,2017-01-05 13:30:00,2.188
12b_MARGATE_PILE,Margate Pile,2017-01-05 13:40:00,2.334
12b_MARGATE_PILE,Margate Pile,2017-01-05 13:50:00,2.483
12b_MARGATE_PILE,Margate Pile,2017-01-05 14:00:00,2.639
12b_MARGATE_PILE,Margate Pile,2017-01-05 14:10:00,2.788
12b_MARGATE_PILE,Margate Pile,2017-01-05 14:20:00,2.946
12b_MARGATE_PILE,Margate Pile,2017-01-05 14:30:00,3.094
12b_MARGATE_PILE,Margate Pile,2017-01-05 14:40:00,3.241
12b_MARGATE_PILE,Margate Pile,2017-01-05 14:50:00,3.364
12b_MARGATE_PILE,Margate Pile,2017-01-05 15:00:00,3.49
12b_MARGATE_PILE,Margate Pile,2017-01-05 15:10:00,3.598
12b_MARGATE_PILE,Margate Pile,2017-01-05 15:20:00,3.696
12b_MARGATE_PILE,Margate Pile,2017-01-05 15:30:00,3.781
12b_MARGATE_PILE,Margate Pile,2017-01-05 15:40:00,3.859
12b_MARGATE_PILE,Margate Pile,2017-01-05 15:50:00,3.914
12b_MARGATE_PILE,Margate Pile,2017-01-05 16:00:00,3.971
12b_MARGATE_PILE,Margate Pile,2017-01-05 16:10:00,4.015
12b_MARGATE_PILE,Margate Pile,2017-01-05 16:20:00,4.052
12b_MARGATE_PILE,Margate Pile,2017-01-05 16:30:00,4.074
12b_MARGATE_PILE,Margate Pile,2017-01-05 16:40:00,4.101
12b_MARGATE_PILE,Margate Pile,2017-01-05 16:50:00,4.09
12b_MARGATE_PILE,Margate Pile,2017-01-05 17:00:00,4.093
12b_MARGATE_PILE,Margate Pile,2017-01-05 17:10:00,4.074
12b_MARGATE_PILE,Margate Pile,2017-01-05 17:20:00,4.036
12b_MARGATE_PILE,Margate Pile,2017-01-05 17:30:00,3.985
12b_MARGATE_PILE,Margate Pile,2017-01-05 17:40:00,3.915
12b_MARGATE_PILE,Margate Pile,2017-01-05 17:50:00,3.83
12b_MARGATE_PILE,Margate Pile,2017-01-05 18:00:00,3.742
12b_MARGATE_PILE,Margate Pile,2017-01-05 18:10:00,3.636
12b_MARGATE_PILE,Margate Pile,2017-01-05 18:20:00,3.498
12b_MARGATE_PILE,Margate Pile,2017-01-05 18:30:00,3.36
12b_MARGATE_PILE,Margate Pile,2017-01-05 18:40:00,3.217
12b_MARGATE_PILE,Margate Pile,2017-01-05 18:50:00,3.083
12b_MARGATE_PILE,Margate Pile,2017-01-05 19:00:00,2.934
12b_MARGATE_PILE,Margate Pile,2017-01-05 19:10:00,2.783
12b_MARGATE_PILE,Margate Pile,2017-01-05 19:20:00,2.628
12b_MARGATE_PILE,Margate Pile,2017-01-05 19:30:00,2.478
12b_MARGATE_PILE,Margate Pile,2017-01-05 19:40:00,2.339
12b_MARGATE_PILE,Margate Pile,2017-01-05 19:50:00,2.206
12b_MARGATE_PILE,Margate Pile,2017-01-05 20:00:00,2.068
12b_MARGATE_PILE,Margate Pile,2017-01-05 20:10:00,1.946
12b_MARGATE_PILE,Margate Pile,2017-01-05 20:20:00,1.82
12b_MARGATE_PILE,Margate Pile,2017-01-05 20:30:00,1.694
12b_MARGATE_PILE,Margate Pile,2017-01-05 20:40:00,1.585
12b_MARGATE_PILE,Margate Pile,2017-01-05 20:50:00,1.475
12b_MARGATE_PILE,Margate Pile,2017-01-05 21:00:00,1.373
12b_MARGATE_PILE,Margate Pile,2017-01-05 21:10:00,1.285
12b_MARGATE_PILE,Margate Pile,2017-01-05 21:20:00,1.199
12b_MARGATE_PILE,Margate Pile,2017-01-05 21:30:00,1.13
12b_MARGATE_PILE,Margate Pile,2017-01-05 21:40:00,1.066
12b_MARGATE_PILE,Margate Pile,2017-01-05 21:50:00,1.003
12b_MARGATE_PILE,Margate Pile,2017-01-05 22:00:00,0.951
12b_MARGATE_PILE,Margate Pile,2017-01-05 22:10:00,0.908
12b_MARGATE_PILE,Margate Pile,2017-01-05 22:20:00,0.879
12b_MARGATE_PILE,Margate Pile,2017-01-05 22:30:00,0.862
12b_MARGATE_PILE,Margate Pile,2017-01-05 22:40:00,0.849
12b_MARGATE_PILE,Margate Pile,2017-01-05 22:50:00,0.85
12b_MARGATE_PILE,Margate Pile,2017-01-05 23:00:00,0.864
12b_MARGATE_PILE,Margate Pile,2017-01-05 23:10:00,0.886
12b_MARGATE_PILE,Margate Pile,2017-01-05 23:20:00,0.916
12b_MARGATE_PILE,Margate Pile,2017-01-05 23:30:00,0.957
12b_MARGATE_PILE,Margate Pile,2017-01-05 23:40:00,1.013
12b_MARGATE_PILE,Margate Pile,2017-01-05 23:50:00,1.081
12b_MARGATE_PILE,Margate Pile,2017-01-06 00:00:00,1.166
12b_MARGATE_PILE,Margate Pile,2017-01-06 00:10:00,1.244
12b_MARGATE_PILE,Margate Pile,2017-01-06 00:20:00,1.366
12b_MARGATE_PILE,Margate Pile,2017-01-06 00:30:00,1.457
12b_MARGATE_PILE,Margate Pile,2017-01-06 00:40:00,1.556
12b_MARGATE_PILE,Margate Pile,2017-01-06 00:50:00,1.676
12b_MARGATE_PILE,Margate Pile,2017-01-06 01:00:00,1.79
12b_MARGATE_PILE,Margate Pile,2017-01-06 01:10:00,1.912
12b_MARGATE_PILE,Margate Pile,2017-01-06 01:20:00,2.025
12b_MARGATE_PILE,Margate Pile,2017-01-06 01:30:00,2.145
12b_MARGATE_PILE,Margate Pile,2017-01-06 01:40:00,2.251
12b_MARGATE_PILE,Margate Pile,2017-01-06 01:50:00,2.375
12b_MARGATE_PILE,Margate Pile,2017-01-06 02:00:00,2.501
12b_MARGATE_PILE,Margate Pile,2017-01-06 02:10:00,2.633
12b_MARGATE_PILE,Margate Pile,2017-01-06 02:20:00,2.769
12b_MARGATE_PILE,Margate Pile,2017-01-06 02:30:00,2.903
12b_MARGATE_PILE,Margate Pile,2017-01-06 02:40:00,3.03
12b_MARGATE_PILE,Margate Pile,2017-01-06 02:50:00,3.161
12b_MARGATE_PILE,Margate Pile,2017-01-06 03:00:00,3.29
12b_MARGATE_PILE,Margate Pile,2017-01-06 03:10:00,3.412
12b_MARGATE_PILE,Margate Pile,2017-01-06 03:20:00,3.525
12b_MARGATE_PILE,Margate Pile,2017-01-06 03:30:00,3.617
12b_MARGATE_PILE,Margate Pile,2017-01-06 03:40:00,3.704
12b_MARGATE_PILE,Margate Pile,2017-01-06 03:50:00,3.77
12b_MARGATE_PILE,Margate Pile,2017-01-06 04:00:00,3.829
12b_MARGATE_PILE,Margate Pile,2017-01-06 04:10:00,3.886
12b_MARGATE_PILE,Margate Pile,2017-01-06 04:20:00,3.921
12b_MARGATE_PILE,Margate Pile,2017-01-06 04:30:00,3.941
12b_MARGATE_PILE,Margate Pile,2017-01-06 04:40:00,3.953
12b_MARGATE_PILE,Margate Pile,2017-01-06 04:50:00,3.962
12b_MARGATE_PILE,Margate Pile,2017-01-06 05:00:00,3.961
12b_MARGATE_PILE,Margate Pile,2017-01-06 05:10:00,3.941
12b_MARGATE_PILE,Margate Pile,2017-01-06 05:20:00,3.903
12b_MARGATE_PILE,Margate Pile,2017-01-06 05:30:00,3.872
12b_MARGATE_PILE,Margate Pile,2017-01-06 05:40:00,3.829
12b_MARGATE_PILE,Margate Pile,2017-01-06 05:50:00,3.774
12b_MARGATE_PILE,Margate Pile,2017-01-06 06:00:00,3.704
12b_MARGATE_PILE,Margate Pile,2017-01-06 06:10:00,3.612
12b_MARGATE_PILE,Margate Pile,2017-01-06 06:20:00,3.509
12b_MARGATE_PILE,Margate Pile,2017-01-06 06:30:00,3.389
12b_MARGATE_PILE,Margate Pile,2017-01-06 06:40:00,3.26
12b_MARGATE_PILE,Margate Pile,2017-01-06 06:50:00,3.13
12b_MARGATE_PILE,Margate Pile,2017-01-06 07:00:00,2.984
12b_MARGATE_PILE,Margate Pile,2017-01-06 07:10:00,2.849
12b_MARGATE_PILE,Margate Pile,2017-01-06 07:20:00,2.695
12b_MARGATE_PILE,Margate Pile,2017-01-06 07:30:00,2.551
12b_MARGATE_PILE,Margate Pile,2017-01-06 07:40:00,2.409
12b_MARGATE_PILE,Margate Pile,2017-01-06 07:50:00,2.275
12b_MARGATE_PILE,Margate Pile,2017-01-06 08:00:00,2.145
12b_MARGATE_PILE,Margate Pile,2017-01-06 08:10:00,2.012
12b_MARGATE_PILE,Margate Pile,2017-01-06 08:20:00,1.883
12b_MARGATE_PILE,Margate Pile,2017-01-06 08:30:00,1.759
12b_MARGATE_PILE,Margate Pile,2017-01-06 08:40:00,1.641
12b_MARGATE_PILE,Margate Pile,2017-01-06 08:50:00,1.533
12b_MARGATE_PILE,Margate Pile,2017-01-06 09:00:00,1.423
12b_MARGATE_PILE,Margate Pile,2017-01-06 09:10:00,1.321
12b_MARGATE_PILE,Margate Pile,2017-01-06 09:20:00,1.223
12b_MARGATE_PILE,Margate Pile,2017-01-06 09:30:00,1.129
12b_MARGATE_PILE,Margate Pile,2017-01-06 09:40:00,1.042
12b_MARGATE_PILE,Margate Pile,2017-01-06 09:50:00,0.955
12b_MARGATE_PILE,Margate Pile,2017-01-06 10:00:00,0.882
12b_MARGATE_PILE,Margate Pile,2017-01-06 10:10:00,0.823
12b_MARGATE_PILE,Margate Pile,2017-01-06 10:20:00,0.752
12b_MARGATE_PILE,Margate Pile,2017-01-06 10:30:00,0.697
12b_MARGATE_PILE,Margate Pile,2017-01-06 10:40:00,0.646
12b_MARGATE_PILE,Margate Pile,2017-01-06 10:50:00,0.601
12b_MARGATE_PILE,Margate Pile,2017-01-06 11:00:00,0.573
12b_MARGATE_PILE,Margate Pile,2017-01-06 11:10:00,0.546
12b_MARGATE_PILE,Margate Pile,2017-01-06 11:20:00,0.531
12b_MARGATE_PILE,Margate Pile,2017-01-06 11:30:00,0.527
12b_MARGATE_PILE,Margate Pile,2017-01-06 11:40:00,0.531
12b_MARGATE_PILE,Margate Pile,2017-01-06 11:50:00,0.547
12b_MARGATE_PILE,Margate Pile,2017-01-06 12:00:00,0.566
12b_MARGATE_PILE,Margate Pile,2017-01-06 12:10:00,0.593
12b_MARGATE_PILE,Margate Pile,2017-01-06 12:20:00,0.638
12b_MARGATE_PILE,Margate Pile,2017-01-06 12:30:00,0.69
12b_MARGATE_PILE,Margate Pile,2017-01-06 12:40:00,0.76
12b_MARGATE_PILE,Margate Pile,2017-01-06 12:50:00,0.843
12b_MARGATE_PILE,Margate Pile,2017-01-06 13:00:00,0.933
12b_MARGATE_PILE,Margate Pile,2017-01-06 13:10:00,1.039
12b_MARGATE_PILE,Margate Pile,2017-01-06 13:20:00,1.147
12b_MARGATE_PILE,Margate Pile,2017-01-06 13:30:00,1.263
12b_MARGATE_PILE,Margate Pile,2017-01-06 13:40:00,1.386
12b_MARGATE_PILE,Margate Pile,2017-01-06 13:50:00,1.52
12b_MARGATE_PILE,Margate Pile,2017-01-06 14:00:00,1.665
12b_MARGATE_PILE,Margate Pile,2017-01-06 14:10:00,1.799
12b_MARGATE_PILE,Margate Pile,2017-01-06 14:20:00,1.958
12b_MARGATE_PILE,Margate Pile,2017-01-06 14:30:00,2.116
12b_MARGATE_PILE,Margate Pile,2017-01-06 14:40:00,2.255
12b_MARGATE_PILE,Margate Pile,2017-01-06 14:50:00,2.422
12b_MARGATE_PILE,Margate Pile,2017-01-06 15:00:00,2.58
12b_MARGATE_PILE,Margate Pile,2017-01-06 15:10:00,2.736
12b_MARGATE_PILE,Margate Pile,2017-01-06 15:20:00,2.878
12b_MARGATE_PILE,Margate Pile,2017-01-06 15:30:00,3.007
12b_MARGATE_PILE,Margate Pile,2017-01-06 15:40:00,3.138
12b_MARGATE_PILE,Margate Pile,2017-01-06 15:50:00,3.254
12b_MARGATE_PILE,Margate Pile,2017-01-06 16:00:00,3.356
12b_MARGATE_PILE,Margate Pile,2017-01-06 16:10:00,3.456
12b_MARGATE_PILE,Margate Pile,2017-01-06 16:20:00,3.552
12b_MARGATE_PILE,Margate Pile,2017-01-06 16:30:00,3.63
12b_MARGATE_PILE,Margate Pile,2017-01-06 16:40:00,3.707
12b_MARGATE_PILE,Margate Pile,2017-01-06 16:50:00,3.771
12b_MARGATE_PILE,Margate Pile,2017-01-06 17:00:00,3.814
12b_MARGATE_PILE,Margate Pile,2017-01-06 17:10:00,3.859
12b_MARGATE_PILE,Margate Pile,2017-01-06 17:20:00,3.888
12b_MARGATE_PILE,Margate Pile,2017-01-06 17:30:00,3.91
12b_MARGATE_PILE,Margate Pile,2017-01-06 17:40:00,3.911
12b_MARGATE_PILE,Margate Pile,2017-01-06 17:50:00,3.92
12b_MARGATE_PILE,Margate Pile,2017-01-06 18:00:00,3.914
12b_MARGATE_PILE,Margate Pile,2017-01-06 18:10:00,3.895
12b_MARGATE_PILE,Margate Pile,2017-01-06 18:20:00,3.86
12b_MARGATE_PILE,Margate Pile,2017-01-06 18:30:00,3.824
12b_MARGATE_PILE,Margate Pile,2017-01-06 18:40:00,3.772
12b_MARGATE_PILE,Margate Pile,2017-01-06 18:50:00,3.705
12b_MARGATE_PILE,Margate Pile,2017-01-06 19:00:00,3.619
12b_MARGATE_PILE,Margate Pile,2017-01-06 19:10:00,3.528
12b_MARGATE_PILE,Margate Pile,2017-01-06 19:20:00,3.425
12b_MARGATE_PILE,Margate Pile,2017-01-06 19:30:00,3.308
12b_MARGATE_PILE,Margate Pile,2017-01-06 19:40:00,3.193
12b_MARGATE_PILE,Margate Pile,2017-01-06 19:50:00,3.067
12b_MARGATE_PILE,Margate Pile,2017-01-06 20:00:00,2.948
12b_MARGATE_PILE,Margate Pile,2017-01-06 20:10:00,2.823
12b_MARGATE_PILE,Margate Pile,2017-01-06 20:20:00,2.696
12b_MARGATE_PILE,Margate Pile,2017-01-06 20:30:00,2.57
12b_MARGATE_PILE,Margate Pile,2017-01-06 20:40:00,2.444
12b_MARGATE_PILE,Margate Pile,2017-01-06 20:50:00,2.326
12b_MARGATE_PILE,Margate Pile,2017-01-06 21:00:00,2.224
12b_MARGATE_PILE,Margate Pile,2017-01-06 21:10:00,2.118
12b_MARGATE_PILE,Margate Pile,2017-01-06 21:20:00,2.01
12b_MARGATE_PILE,Margate Pile,2017-01-06 21:30:00,1.909
12b_MARGATE_PILE,Margate Pile,2017-01-06 21:40:00,1.807
12b_MARGATE_PILE,Margate Pile,2017-01-06 21:50:00,1.709
12b_MARGATE_PILE,Margate Pile,2017-01-06 22:00:00,1.617
12b_MARGATE_PILE,Margate Pile,2017-01-06 22:10:00,1.54
12b_MARGATE_PILE,Margate Pile,2017-01-06 22:20:00,1.466
12b_MARGATE_PILE,Margate Pile,2017-01-06 22:30:00,1.391
12b_MARGATE_PILE,Margate Pile,2017-01-06 22:40:00,1.329
12b_MARGATE_PILE,Margate Pile,2017-01-06 22:50:00,1.288
12b_MARGATE_PILE,Margate Pile,2017-01-06 23:00:00,1.239
12b_MARGATE_PILE,Margate Pile,2017-01-06 23:10:00,1.205
12b_MARGATE_PILE,Margate Pile,2017-01-06 23:20:00,1.192
12b_MARGATE_PILE,Margate Pile,2017-01-06 23:30:00,1.176
12b_MARGATE_PILE,Margate Pile,2017-01-06 23:40:00,1.173
12b_MARGATE_PILE,Margate Pile,2017-01-06 23:50:00,1.171
12b_MARGATE_PILE,Margate Pile,2017-01-07 00:00:00,1.186
12b_MARGATE_PILE,Margate Pile,2017-01-07 00:10:00,1.202
12b_MARGATE_PILE,Margate Pile,2017-01-07 00:20:00,1.246
12b_MARGATE_PILE,Margate Pile,2017-01-07 00:30:00,1.292
12b_MARGATE_PILE,Margate Pile,2017-01-07 00:40:00,1.348
12b_MARGATE_PILE,Margate Pile,2017-01-07 00:50:00,1.424
12b_MARGATE_PILE,Margate Pile,2017-01-07 01:00:00,1.509
12b_MARGATE_PILE,Margate Pile,2017-01-07 01:10:00,1.612
12b_MARGATE_PILE,Margate Pile,2017-01-07 01:20:00,1.713
12b_MARGATE_PILE,Margate Pile,2017-01-07 01:30:00,1.824
12b_MARGATE_PILE,Margate Pile,2017-01-07 01:40:00,1.938
12b_MARGATE_PILE,Margate Pile,2017-01-07 01:50:00,2.062
12b_MARGATE_PILE,Margate Pile,2017-01-07 02:00:00,2.171
12b_MARGATE_PILE,Margate Pile,2017-01-07 02:10:00,2.276
12b_MARGATE_PILE,Margate Pile,2017-01-07 02:20:00,2.396
12b_MARGATE_PILE,Margate Pile,2017-01-07 02:30:00,2.527
12b_MARGATE_PILE,Margate Pile,2017-01-07 02:40:00,2.649
12b_MARGATE_PILE,Margate Pile,2017-01-07 02:50:00,2.788
12b_MARGATE_PILE,Margate Pile,2017-01-07 03:00:00,2.92
12b_MARGATE_PILE,Margate Pile,2017-01-07 03:10:00,3.056
12b_MARGATE_PILE,Margate Pile,2017-01-07 03:20:00,3.193
12b_MARGATE_PILE,Margate Pile,2017-01-07 03:30:00,3.323
12b_MARGATE_PILE,Margate Pile,2017-01-07 03:40:00,3.448
12b_MARGATE_PILE,Margate Pile,2017-01-07 03:50:00,3.573
12b_MARGATE_PILE,Margate Pile,2017-01-07 04:00:00,3.695
12b_MARGATE_PILE,Margate Pile,2017-01-07 04:10:00,3.794
12b_MARGATE_PILE,Margate Pile,2017-01-07 04:20:00,3.895
12b_MARGATE_PILE,Margate Pile,2017-01-07 04:30:00,3.988
12b_MARGATE_PILE,Margate Pile,2017-01-07 04:40:00,4.079
12b_MARGATE_PILE,Margate Pile,2017-01-07 04:50:00,4.161
12b_MARGATE_PILE,Margate Pile,2017-01-07 05:00:00,4.223
12b_MARGATE_PILE,Margate Pile,2017-01-07 05:10:00,4.276
12b_MARGATE_PILE,Margate Pile,2017-01-07 05:20:00,4.317
12b_MARGATE_PILE,Margate Pile,2017-01-07 05:30:00,4.354
12b_MARGATE_PILE,Margate Pile,2017-01-07 05:40:00,4.369
12b_MARGATE_PILE,Margate Pile,2017-01-07 05:50:00,4.376
12b_MARGATE_PILE,Margate Pile,2017-01-07 06:00:00,4.374
12b_MARGATE_PILE,Margate Pile,2017-01-07 06:10:00,4.358
12b_MARGATE_PILE,Margate Pile,2017-01-07 06:20:00,4.358
12b_MARGATE_PILE,Margate Pile,2017-01-07 06:30:00,4.332
12b_MARGATE_PILE,Margate Pile,2017-01-07 06:40:00,4.288
12b_MARGATE_PILE,Margate Pile,2017-01-07 06:50:00,4.236
12b_MARGATE_PILE,Margate Pile,2017-01-07 07:00:00,4.163
12b_MARGATE_PILE,Margate Pile,2017-01-07 07:10:00,4.086
12b_MARGATE_PILE,Margate Pile,2017-01-07 07:20:00,3.998
12b_MARGATE_PILE,Margate Pile,2017-01-07 07:30:00,3.881
12b_MARGATE_PILE,Margate Pile,2017-01-07 07:40:00,3.776
12b_MARGATE_PILE,Margate Pile,2017-01-07 07:50:00,3.657
12b_MARGATE_PILE,Margate Pile,2017-01-07 08:00:00,3.532
12b_MARGATE_PILE,Margate Pile,2017-01-07 08:10:00,3.42
12b_MARGATE_PILE,Margate Pile,2017-01-07 08:20:00,3.29
12b_MARGATE_PILE,Margate Pile,2017-01-07 08:30:00,3.151
12b_MARGATE_PILE,Margate Pile,2017-01-07 08:40:00,3.011
12b_MARGATE_PILE,Margate Pile,2017-01-07 08:50:00,2.878
12b_MARGATE_PILE,Margate Pile,2017-01-07 09:00:00,2.739
12b_MARGATE_PILE,Margate Pile,2017-01-07 09:10:00,2.609
12b_MARGATE_PILE,Margate Pile,2017-01-07 09:20:00,2.49
12b_MARGATE_PILE,Margate Pile,2017-01-07 09:30:00,2.368
12b_MARGATE_PILE,Margate Pile,2017-01-07 09:40:00,2.25
12b_MARGATE_PILE,Margate Pile,2017-01-07 09:50:00,2.148
12b_MARGATE_PILE,Margate Pile,2017-01-07 10:00:00,2.037
12b_MARGATE_PILE,Margate Pile,2017-01-07 10:10:00,1.935
12b_MARGATE_PILE,Margate Pile,2017-01-07 10:20:00,1.84
12b_MARGATE_PILE,Margate Pile,2017-01-07 10:30:00,1.741
12b_MARGATE_PILE,Margate Pile,2017-01-07 10:40:00,1.65
12b_MARGATE_PILE,Margate Pile,2017-01-07 10:50:00,1.558
12b_MARGATE_PILE,Margate Pile,2017-01-07 11:00:00,1.466
12b_MARGATE_PILE,Margate Pile,2017-01-07 11:10:00,1.377
12b_MARGATE_PILE,Margate Pile,2017-01-07 11:20:00,1.313
12b_MARGATE_PILE,Margate Pile,2017-01-07 11:30:00,1.249
12b_MARGATE_PILE,Margate Pile,2017-01-07 11:40:00,1.183
12b_MARGATE_PILE,Margate Pile,2017-01-07 11:50:00,1.13
12b_MARGATE_PILE,Margate Pile,2017-01-07 12:00:00,1.09
12b_MARGATE_PILE,Margate Pile,2017-01-07 12:10:00,1.05
12b_MARGATE_PILE,Margate Pile,2017-01-07 12:20:00,1.02
12b_MARGATE_PILE,Margate Pile,2017-01-07 12:30:00,1.002
12b_MARGATE_PILE,Margate Pile,2017-01-07 12:40:00,0.999
12b_MARGATE_PILE,Margate Pile,2017-01-07 12:50:00,0.993
12b_MARGATE_PILE,Margate Pile,2017-01-07 13:00:00,1.001
12b_MARGATE_PILE,Margate Pile,2017-01-07 13:10:00,1.014
12b_MARGATE_PILE,Margate Pile,2017-01-07 13:20:00,1.039
12b_MARGATE_PILE,Margate Pile,2017-01-07 13:30:00,1.079
12b_MARGATE_PILE,Margate Pile,2017-01-07 13:40:00,1.121
12b_MARGATE_PILE,Margate Pile,2017-01-07 13:50:00,1.176
